Tweet,Username,Datetime
"@FaktaSepakbola hebat juga ya israel, ditakuti banyak negara wkwkwkwk.

gue umat hindu juga dukung  palestina untuk menjadi negara merdeka, karena kemanusiaan bukan agama.

tapi dengan menolak kehadiran israel untuk ikut kompetisi pildun U20 itu dampak baiknya apa bagi palestina ?",Agastya_97,2023-03-25 05:14:31+00:00
"israel terima aja kenapasi di pildun u20, its football broo comeon, politik dikesampingkan, sepak bola nomor 1. masa mau malu2in status indonesia sebagai tuan rumah?",gigiobabeh,2023-03-25 05:10:26+00:00
"@SiaranBolaLive saran aja nih ya, lebih baik mundur aja deh jadi tuan rumah ajang pildun u20 ini.

lain kali cek dululah, dikompetisi itu ada israel atau kaga, kalau ada, jangan ajukan diri jadi tuan rumah wkwkkwkwkwk.

gue dukung palestina jadi negara merdeka, tapi cerdas dikitlah wkkwkwk.",Agastya_97,2023-03-25 05:08:39+00:00
Suporter #Indonesia  Mendukung Piala Dunia U20 2023  Tanpa Unsur Politik  https://t.co/iiOhw99wxL #U20WC #WorldCup2023 #Israel @erickthohir #BangkitBersama  #TimnasDay  #KitaGaruda #PSSI,JTK_15,2023-03-25 05:04:21+00:00
@edsaputra8 Kasus Rusia diprotes banyak negara uni eropa yg sekutunya AS &amp; FIFA dibawah kendali mrk...sedangkan yg tolak timnas Israel U20 cuma Indonesia mana bisa...ingat Indonesia  sendiri yg mengajukan utk di terima sebagai tuan rmh piala dunia U20.,alextham878,2023-03-25 05:01:33+00:00
"@MarahIchsan @raihan_oo7 Tim Israel di U20 sudah diseret ke masalah politik, terlalu kerdil kita apalagi sampai menolak, seyoganya selaku masyarakat Internasional kita harus melihat secara proporsional, SALAM AKAL SEHAT🙏",B3RTO17,2023-03-25 04:59:36+00:00
@narkosun Pastikan yg nolak timnas israel U20 tanding di indonesia memberikan nafkah buat pemain bola yg kehilangan pekerjaan diindonesia,leo_panirman,2023-03-25 04:59:18+00:00
"Makin bingung 2024 mau milih siapa? Makin aneh"" Aja tahun 2023. Apalagi gara-gara Israel U20 yang mau main bola doang 🤪",TegarJuel,2023-03-25 04:55:23+00:00
"Gubernur Jawa Barat Ridwan Kamil merespons polemik penolakan keikutsertaan tim Israel di Piala Dunia U-20 2023 pada 20 Mei mendatang.
#BersamaJuara 
#Sepakbola 
#U20",sunarkosulih,2023-03-25 04:49:55+00:00
@yanited1878 @JustDonzh @SiaranBolaLive Gub Bali dasarnya menolak apa ? Nah itulah dasarnya kenapa Israel ditolak. Adapun misal pak Jokowi tetap mengijinkan israel main di U20 ya sah2 aja kan pak Jokowi kepala negara Indonesia. Kalo kalian tetap koar2 israel harus diijinkan lah kalian siapa ? 🤣,bangmaur,2023-03-25 04:45:34+00:00
"@ch_chotimah2 @ganjarpranowo Statement Jokowi yg nolak team sepak bola U20 Israel mana Tante?apakah anda pgn giring benci Jokowi jugaa di buat seolah2 sama satu partai ini kan Indonesia..kl diliat yg sama ky kadrun yaa oak Ganjar lah olah raga di tarik ke politik
Dubes Palestina aja nga keberatan nyonyaah..",JoeHarryLaw1,2023-03-25 04:45:28+00:00
"Gelaran Piala Dunia U20 bisa batal kalau drawing tidak digelar tepat waktu. 

Pengamat sepakbola yang juga koordinator Save Our Soccer, Akmal Marhali, angkat bicara soal penolakan Israel di Indonesia. Menurutnya, hal itu justru akan merugikan Merah-Putih.

Pendapatnya, guys? 🥺 https://t.co/78puJ7NNUX",garagarabola_,2023-03-25 04:45:19+00:00
@Adi_8002 Mungkinkah Ini perubahan Logo PBNU setelah Kehadiran tim bola Israel di Piala Dunia U20 di Indonesia. https://t.co/j0N9ekuAyD,JhonJhoni17,2023-03-25 04:44:24+00:00
"@Miduk17 PD - U20 semoga sprt harapan pak Ganjar ya Cong bencong, gak ada Kafir Israel 😂😆😆",Prince_MahaRock,2023-03-25 04:39:47+00:00
"Dubes Palestina aja ga keberatan Israel ikut piala Dunia U20, lu siape ngelarag2? 
#PialaDuniaU20 https://t.co/wOmFEggOTQ",endah_rose,2023-03-25 04:32:42+00:00
Pandangan yang dewasa dan keren dari @Staquf tentang hadirnya tim sepakbola Israel diajang Piala Dunia U20 yang akan dihelat di Indonesia,edimulyanto,2023-03-25 04:29:58+00:00
"Akhirnya ada juga orang baik yg berfikir jernih berbicara dalam masalah ini

Emang kalo timnas Israel U20 tidak main di Piala Dunia akan menolong Palestina? Atau main di Indonesia akan menguntungkan Palestina? 

Indonesia rugi malah ada krn Indonesia akan kena sanksi FIFA",hariandreas,2023-03-25 04:27:30+00:00
"@gibran_tweet Mas wali mau nanyakk terkait penolakan Timnas Israel u20, kalau mas wali gimana apa akan ikut menolak juga kalau Timnas Israel main di manahan?",FastaMery55370,2023-03-25 04:23:39+00:00
"@VeelaaRhie @ganjarpranowo Kami percaya n yakin..
Mas @ganjarpranowo akan bisa menerima even kejuaraan dunia U20 termasuk Israel...hanya tim sepakbola nya tdk negara n politik jahudi...",Tony_Harto,2023-03-25 04:19:32+00:00
"Erick Thohir punya PR besar, bagaimana menyukseskan penyelenggaraan PD U20 dgn keikutsertaan timnas Israel

Pilihannya DILEMATIS

Tetap memperbolehkan Israel dgn resiko elektabilitas ANJLOK

Atau menolak Israel dgn resiko Indonesia dicoret FIFA dari penyelenggaraan event https://t.co/hzDgLdxSPr",Miduk17,2023-03-25 04:10:57+00:00
"@assyifatulalif @Galih_Akek2 Gak ada yg dirugikan.
Karena mengijinkan team israel bertanding di U20 di indonesia tidak serta merta menjadikan kita sbg pendukung israel dlm hal politik.
Krn politik dan olahraga adalah 2 hal yg berbeda.dan gak ada sangkut pautnya ama agama juga.",Mey_MeynieJT,2023-03-25 04:07:55+00:00
"@_riverheaven Pemerintah sepertinya tidak siap atau tidak matang dalam memutuskan sejak awal sebagai tuan rumah, sebaiknya sudah tau bahwa mayoritas penduduk Indonesia tidak bakalan mau terima pemain U20 Israel tapi masih mau terima tawaran FIFA.",LSM_GRACIA,2023-03-25 04:05:17+00:00
"@PDI_Perjuangan Dirugikan apa PDIP Sama israel... 
Hingga hrs ikut2an nolak tim u20 israel... 
Maaf sy jg pengurus pdip... 🇲🇨🇲🇨🇲🇨",YonatanAmd,2023-03-25 04:01:24+00:00
"@Aryprasetyo85 @gibran_tweet @Mira_SasMiita @okijogjezz @IciOriza09 Jawaban yang bijak kaya ini untuk seorang kepala daerah, bukan jawaban @ganjarpranowo yang menolak timnas U20 Israel",dls1983fb,2023-03-25 03:58:12+00:00
"Saya sayangkan sebesar Ganjar sampai menolak, apa yg diuntungkan untuk masyarakat Indonesia dengan menolak tem U20 Israel..?
Memperjuangkan Palestina merdeka bukan dengan menenggelamkan bangsanya sendiri di dunia internasional dgn penolakan.",Dipoabdulhakim,2023-03-25 03:54:57+00:00
@Miduk17 Tapi pendapat lu bg soal penolakan ganjar thd tim u20 israel gmna?,JohnAquinoo,2023-03-25 03:54:39+00:00
"@geloraco Pelarangan bukber boleh jd kontroversial.
Tapi, membandingkan pelarangan bukber dng timnas U20 Israel boleh datang, adalah bentuk keDUNGUan yg hakiki.
Maklum aja lah, kecerdasan spt apa yg bisa diharapkan dr orang yg membedakan hasil oplas dng korban pemukulan aja nggak bisa.. 🤪",Oladalah,2023-03-25 03:48:15+00:00
@keuangannews_id Tak ada gunanya pula menerima timnas israel u20 😅,AwamMakhluk,2023-03-25 03:43:55+00:00
"@wandystjk2 Makanya semua ivent International jangan semua hanya di Jawa dan Bali, Manado bisa jadi tuan rumah bagi tim sepakbola U20 Israel yang akan bertanding di Indonesia ...",AlbertLalompoh,2023-03-25 03:37:33+00:00
@ganjarpranowo Apa benar bapak menolak kedatangan timnas Israel U20??,NaldoTalan,2023-03-25 03:35:27+00:00
"Keberadaan Tim Sepak Bola Israel yg lolos kualifikasi ajang Piala Dunia U20 di Indonesia menjadi pro &amp; kontra. Sebagai tuan rumah, Indonesia harus memutuskan dgn bijak agar pro kontra ini bisa diselesaikan dgn baik. Apa solusi terbaik ?

[TALK] Komisi X DPR RI, Abdul  Fikri Faqih https://t.co/qNzy3lqqLq",RadioElshinta,2023-03-25 03:31:16+00:00
"Indonesia itu Tuan Rumah dan Fifa-lah penyelenggaranya. 

 tak bisa bayangkan jika Indonesia menolak Timnas U-20 Israel di PD-U20 akan kena dampak buruk bagi sepak bola indonesia dan pastinya akan kena Sanksi dari Fifa

@erickthohir 
#GueBarengErickThohir https://t.co/s3quQu2UED",Nurulsti_,2023-03-25 03:28:50+00:00
@ch_chotimah2 Tapi kenapa Ganjar menolak timnas U20 Israel..???,DwiYatmo1698057,2023-03-25 03:28:19+00:00
@Ndaxwz @ganjarpranowo GP bikin blunder dng pernyataannya menolak timnas Israel U20 berlaga di Pildun U20 di Ina. Saya jg yg tadinya berharap kpd GP jd ragu2 utk memilihnya jk kelak tampil sbg kandidat Presiden di Pemilu 2024. Lbh baik diam saja jng buat statement yg menggerus keyakinan pendukungnya.,B19forHer,2023-03-25 03:17:03+00:00
"Jika Indonesia melarang timnas Israel U20 berlaga di Indonesia sbg tuan rumah,Indonesia tdk tunduk pd aturan FIFA, lebih baik dibatalkan sj Indonesia sbg tuan rumah piala dunia U20,drpd jelek Dimata dunia internasional",SahalaHari70378,2023-03-25 03:16:17+00:00
"Ganjar menolak kehadiran timnas Israel pada piala dunia U20 di Indonesia sebagai wujud dukungan terhadap kemerdekaan Palestina

TikTok CEO | Koeman | Benzema | Israel | Nagelsmann | Jupiter | Tuchel | jongin | Hyunjin | Bayern | Kalau | Huawei | Mksih | Cuti | #jokiketik | fOivE https://t.co/I5mGBF6dSw",IstimewaTopik,2023-03-25 03:11:20+00:00
"Semoga PSSI gak kena banned dari FIFA gegara menolak Timnas Israel Berlaga di Piala Dunia U20, sehingga Liga 1, 2 dan 3 tetap bisa bergulir sebagai mana harapan ketum @erickthohir 

#GueBarengErickThohir https://t.co/97rxavRn5d",Carlamaya_,2023-03-25 03:08:53+00:00
"@republikaonline Pak Erick @erickthohir, ini media anda tolong ditertibkan. Bertentangan dg keinginan anda menerima Tim Israel U20",DanaPensiun22,2023-03-25 02:48:36+00:00
"@x6a283 @Ndaxwz @ganjarpranowo Begini om, timnas israel hadir ke INA krn mengikuti gelaran sepakbola fifa U20 krn @PSSI yg mengajukan diri sbg tuan rumah penyelenggara, benci boleh goblok jangan, Dubes Palestina sj tdk mempersoalkan kok mlh orang kita yg tolak, lucu sangat lucu",ferryap_77,2023-03-25 02:32:35+00:00
Belum denger pendapat @aipsun sebagai pendukung Israel soal kasus U20.,mrs_enci,2023-03-25 02:32:25+00:00
@Hilmi28 Tidak ada kata2 yg menolak atlit u20 israel,maesa_ku,2023-03-25 02:29:15+00:00
"@VIVAcoid Tpi mreka penjajah.
Bertahun2 Palestina dijajah, baru2 ini pembunuhan terhadap warga Palestina sering terjadi.
Jika sampean org taat UUD 1945, *penjajahan diatas dunia harus dihapuskan*. Jika mendukung Israel tetep main di pd u20 berarti mendukung penjajah.",zainal_alfatih,2023-03-25 02:26:11+00:00
"Rencananya Final U20 akan diselenggarakan di Bali, Jawatengah dll. Alasan Gubernur Bali dan Jateng tolak tim Israel U-20 main di Bali atau Jateng, sama dan sebangun dengan alasan @FPKSDPRRI yang juga sudah disampaikan sebelumnya ; menolak tim israel u20 main di Indonesia. https://t.co/9qUBaaE8TB",hnurwahid,2023-03-25 02:25:24+00:00
"Stop IKN. 

Stop Booster. 

Stop Timnas U20 Israel... 

Daahhhh.... Itu yg Penting..",Mulyawans07gma2,2023-03-25 02:19:29+00:00
"@PerahuBambu Gak ada urusan antara amanat BK dg pildun U20. Israel itu lolos kualifikasi bukan diundang. Ini event besar bagi pencinta sepak bola, jangan ditumpangin kepentingan politik. Apalagi soal copras capres. Kecewa sama GP",JosephTendean,2023-03-25 02:17:41+00:00
"Ganjar menolak kehadiran timnas Israel pada piala dunia U20 di Indonesia sebagai wujud dukungan terhadap kemerdekaan Palestina

Dkriuk | 1,2 M | Hanasui | CONGRATULATIONS RM | Ritz-Carlton | Rinov | Koeman | Venus | Sri Asih | Netherlands | #LISA | #TOMORROW_X_TOGETHER | https://t.co/DzK3RVHE7m",BertyShabrina,2023-03-25 02:16:06+00:00
Sbg pencinta bola saya mau penyelenggaraan Pildun U20 lancar &amp; rakyat mendapatkan tontonan yang enak dan bebas kepentingan politik. Israel lolos kualifikasi bukan diberikan privilege. Semoga didengar oleh @PDI_Perjuangan @ganjarpranowo @prabowo @jokowi .,JosephTendean,2023-03-25 02:12:05+00:00
"1) Apa urusannya Ganjar dgn Piala Dunia U20, cuma ketempatan aja khan? bisa no comment
2) Penolakkannya mempersulit Jokowi &amp; Erik Thohir, setelah Gub Bali juga menolak
3) Sikap Ganjar menjelaskan masa depan Indonesia tdk akan pernah bisa menjadi host acara Dunia bila ada Israel https://t.co/fO6e5cwPer",bwinarso99,2023-03-25 02:08:29+00:00
"Perbanyak dulu literasi Pak, jgn sampai keputusanmu jadi konyol, semoga saja Indonesia tdk d banned @FIFAcom karena kekonyolan ini
Gubernur Bali Wayan Koster Surati Kemenpora Tolak Timnas Israel U20, Wagub: Sudah Jelas Sikap Beliau https://t.co/7obzFyXSxT",gusbayu,2023-03-25 02:04:40+00:00
"Anies nggak akan bersuara, wong thn 2022 kejuaraan Bulutangkis BWF dan panjat tebing dunia yg di adakan di Jakarta atlit2 Israel ikut serta, mknya @aniesbaswedan tdk mau komentari soal pildun U20. Nah ini @ganjarpranowo sok2an mau cari simpati yg akhirnya jd bumerang buat dia.",AD1T_RG,2023-03-25 01:35:30+00:00
@Ndaxwz @ganjarpranowo Elektabilitas ganjar lsg jeblok krn tolak Israel di piala dunia U20,dedy_pram,2023-03-25 01:34:19+00:00
"@NKRI_jokowisyoo Pintarnya Ganjar dia sengaja menolak padahal dia tahu persis penolakan Ganjar gak akan membuat tim U20 Israel gak akan main, tetapi akan ngefek ke pendukung Palestina",viyatakarya,2023-03-25 01:25:27+00:00
"Hal yg paling fenomenal dan yg kusukai dari @ch_chotimah2 dgn kalimat KADRUN BUNGUL pada mereka yg menolak Tim U20 Israel 

Egh sekarang kondisi berbalik pada idola sendiri🤪

Jadi aku harus gimana,  batal degh dukung Ganjar, 

Indera ke6 NOEL berkata;
#mendinganprabowo https://t.co/B8QLggxVxr",yantanu2_08,2023-03-25 01:08:10+00:00
@MCAOps Tahan diri. Gak perlu over react. Apalagi ini pas bulan suci Ramadhan. Terima saja mereka datang utk main bola. Diskusi juga boleh. Agar pemerintah Israel memberikan kemerdekaan bagi Palestina. Mereka itu pemain bola U20 yg tdk tau apa2 ttg politik di negaranya. Let them play! 🙏,iccank_Asli,2023-03-25 00:52:56+00:00
"Tolak timnas Israel U20 bawa bawa UUD 45.Giliran ibadah umat Kristen dibubarkan persekusi juga terjadi,pura pura buta dan tuli semua!!!
#bajingan
#PialaDuniaU20HarusSukses 
#PialaDuniaU20",kikitaroreh,2023-03-25 00:51:33+00:00
"@ganjarpranowo @BanhubJateng Mas @ganjarpranowo saran saja sebaiknya tidak usah komentari persoalan piala dunia U20 dan Keikutsertaaan Israel, ikuti saja keputusan pemerintah Pusat, karena itu wewenang PSSI dan Pemerintah Pusat.
karena statemen anda tempo hari blunder dan banyak yg kecewa.",AchmadHuzairin3,2023-03-25 00:34:26+00:00
"Mas @ganjarpranowo saran saja sebaiknya tidak usah komentari persoalan piala dunia U20 dan Keikutsertaaan Israel, ikuti saja keputusan pemerintah Pusat, karena itu wewenang PSSI dan Pemerintah Pusat.
karena statemen anda tempo hari blunder dan banyak yg kecewa.",AchmadHuzairin3,2023-03-25 00:33:16+00:00
"@CNNIndonesia Piala dunia U20 tidak banyak berpengaruh terhadap ekonomi rakyat, penonton juga sepi. Tidak akan seperti qatar yg kemarin jd tuan rumah piala dunia. Lebih baik tolak israel.",Designer_AMT,2023-03-25 00:25:32+00:00
@amhermawan99 @SiaranBolaLive Indonesia bukan FIFA bos. Rusia di ban oleh FIFA bukan tuan rumah. Indonesia jgn merasa punya hak yg dimiliki FIFA. Kalau pun Israel hrus dilarang berkompetisi dlm WC-U20 itu yg memutuskn FIFA bukan tuan rumah,Lab0Lab0,2023-03-25 00:18:51+00:00
"jelas bedanya;
timnas israel U20 tak membawa cuan bagi oportunis
pragmatis (unfaedah)",ManafSamuel,2023-03-25 00:18:42+00:00
"Beginilah bila olahraga disrempetin dengan politik.

Nih ada dua gubernur yang satu kandang pada KOMPAK nolak Tim Nas U20 Israel 🙄
Dan gerombolan K-drun pada sorak bergembira melihat ini semua. https://t.co/ATyCN4asMt",kirarachelsea,2023-03-25 00:10:51+00:00
"Top News Koran Rakyat Merdeka

Dubes Palestina Sowan Ke Jokowi
Isu Tim Israel Di Piala Dunia U20 Tak Dibahas

https://t.co/2uX0389yy6",_rakyatmerdeka,2023-03-25 00:00:01+00:00
"@idextratime Jadi jangan cuma bisanya mojokin Indonesia aja, disuruh jangan ngajuin diri jadi tuan rumah WC U20. Ya sekalian aja, Israel ga usah ikutan kualitikasi WC U20 dari awal, karena mereka negara problematik.",mustbe15char,2023-03-24 23:49:50+00:00
"Mmng sejalan dgn kebijakkan politik luar negri kita, tp disini seorang pemimpin yg bijak hrs bs memilah antara politik dgn olah raga..! Sedangkan dubes Palestina sndiri tdk mslh dgn keikutsertaan Israel dlm piala U20.",gun_lopevdj,2023-03-24 23:49:41+00:00
"@idextratime Tapi Israel ini negara yang lebih problematik, diboikot di banyak negara, terutama negara mayoritas Muslim. Dari awal aja mereka harusnya sadar diri untuk mundur, kalo kehadiran mereka berpotensi diboikot tuan rumah WC U20.",mustbe15char,2023-03-24 23:47:03+00:00
"@idextratime Heran banyak yang mojokin Indonesia nya aja. Gua kasih pendapat yang out of the box. SALAHIN FIFA. Udah tau Israel dan Indonesia ga punya hubungan baik. Israel harusnya dari awal dilarang ikut WC U20, dan Indonesia dilarang jadi tuan rumah WC U20.",mustbe15char,2023-03-24 23:44:15+00:00
"Bp @ganjarpranowo melakukan blunder,terkait team Israel di Piala Dunia U20.
&amp; Kita kehilangan figur yg diharapkan pd 2024,utk mengalihkan ke PS bagi sy Pribadi blm tentu baik,krn jk PS RI 1 maka dia akan rekonsiliasi dgn PKS.pd hal sy berharap PKS menjadi OPOSISI sepanjang masa https://t.co/pu7A9jGxq8",Darkie72006006,2023-03-24 23:37:49+00:00
"Ini mengerti masalah atau cuma pencitraan ? Wong puluhan ribu orang yg bergantung pada industri olahraga yg masa Soekarno BLM Ada, akan kelaparan  krn  menolak Israel Di piala dunia U20 , untung anda BLM jadi capres . Popularitas diatas penderitaan industri olahraga",arifinpribadi,2023-03-24 23:37:20+00:00
"@ganjarpranowo Ini mengerti masalah atau cuma pencitraan ? Wong puluhan ribu orang yg bergantung pada industri olahraga yg masa Soekarno BLM Ada, akan kelaparan  krn  menolak Israel Di piala dunia U20 , untung anda BLM jadi capres . Popularitas diatas penderitaan industri olahraga",arifinpribadi,2023-03-24 23:36:00+00:00
"@mohaldsyh @alblankon @SiaranBolaLive Hak apaan, lu ngerti nggk sih status Indonesia? Kita cuman ""Host of Tournament"" yang artinya kita hanya menyediakan tempat untuk negara lain bertanding jadi nggk ada hak ngelarang sapa pun bertanding. Apalagi Israel lolos ke pildun U20 secara fair (jalur kualifikasi)",WKamase13,2023-03-24 23:33:24+00:00
"Kita dukung pernyataan Gubernur Bali &amp; Jawa Tengah yang menolak Team Nas Israel U20...
@ganjarpranowo
@ak47offical
https://t.co/K8f9UMbOv6",MAbumilah,2023-03-24 23:13:35+00:00
"@ganjarpranowo Maaf pak, dengan pernyataan bpk yg menolak timnas U20 Israel bermain di Indonesia, sy anggap bapak gak ngerti persoalan tp bpk hanya ngerti pencitraan.",yan_ka69,2023-03-24 23:07:51+00:00
"@Widyarenee @ganjarpranowo belum layak jadi presiden, baru ditekan dalam negeri masalah keikutsertaan israel di Piala Dunia FIFA U20 aja dah letoy bagaimana nanti ditekan dunia internasional 😂😂😂🤣🤣",IRahayadi,2023-03-24 23:01:52+00:00
Pro-kontra Tim Nasional Israel U20 Berlaga di Indonesia https://t.co/YJAHtNYj88,kapoltv,2023-03-24 22:49:21+00:00
"@wesleyivann @aldinoramanda1 @mackenzieTS1989 @idextratime yang buat israel, tapi itu impor dari negara yang beli dari israel. nah solusinya kalo israel mau tetep main di u20, pada ngurus paspor negara yang diterima sama indonesia, palestina contohnya",achmadi_7,2023-03-24 22:04:43+00:00
@bukan_ZaynMalik @SiaranBolaLive US diisi israel simpatisan. sekalian di larang jg donk. mereka ada di wc u20,YudiTriyana5,2023-03-24 21:56:46+00:00
"Soal Keikutsertaan Israel, Suporter Indonesia Dukung Piala Dunia U20 Tanpa Politik https://t.co/T0vT2QzNyQ",KompasBola,2023-03-24 21:46:01+00:00
"@daisalfaris @SiaranBolaLive @SINDOnews @asumsico Ini yang mau main bola timnas u20 Israel
Mau ngejajah dmn ?
Yang main cuma 11 orng dan tidak bawa senjata",barramalik17,2023-03-24 21:43:02+00:00
"viral Blunder kubu istana: ikutan tolak timnas U20 israel, omongan anis matta tapi dianggapnya anies dan baswedan, klarifikasi pramono menseskab soal larangan bukber yang tidak nyambung antara surat edaran dan klarifikasi.##ampuuunpakjokowi hahahha",abdulaz_muslim,2023-03-24 21:38:11+00:00
